date|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99
2011-02-10|0.0019|0.0118|0.0046|0.0000|0.0116|0.0088|0.0053|0.0057|0.0038|0.0053|0.0034|0.0234|0.0101|0.0259|0.0019|0.0000|0.0054|0.0044|0.0260|0.0000|0.0112|0.0012|0.0104|0.0244|0.0179|0.0046|0.0128|0.0153|0.0047|0.0041|0.0040|0.0084|0.0029|0.0090|0.0125|0.0144|0.0015|0.0084|0.0063|0.0057|0.0316|0.0429|0.0044|0.0128|0.0015|0.0084|0.0119|0.0019|0.0071|0.0072|0.0076|0.0311|0.0132|0.0050|0.0169|0.0065|0.0184|0.0021|0.0050|0.0019|0.0085|0.0076|0.0065|0.0013|0.0394|0.0104|0.0015|0.0000|0.0019|0.0094|0.0000|0.0032|0.0062|0.0542|0.0072|0.0019|0.0019|0.0079|0.0066|0.0181|0.0000|0.0019|0.0140|0.0300|0.0126|0.0134|0.0386|0.0375|0.0239|0.0119|0.0054|0.0000|0.0065|0.0000|0.0047|0.0015|0.0118|0.0071|0.0094|0.0000
2011-02-11|0.0014|0.0034|0.0096|0.0079|0.0068|0.0041|0.0041|0.0052|0.0135|0.0333|0.0017|0.0191|0.0740|0.0220|0.0041|0.0034|0.0017|0.0034|0.0061|0.0047|0.0017|0.0201|0.0000|0.0014|0.0272|0.0000|0.0277|0.0034|0.0017|0.0000|0.0019|0.0042|0.0000|0.0056|0.0022|0.0309|0.0037|0.0111|0.0017|0.0182|0.0106|0.0294|0.0084|0.0253|0.0000|0.0022|0.0000|0.0216|0.0034|0.0297|0.0019|0.0030|0.0201|0.0093|0.0059|0.0052|0.0147|0.0019|0.0022|0.0049|0.0042|0.0044|0.0000|0.0133|0.0187|0.0019|0.0017|0.0000|0.0095|0.0106|0.0098|0.0042|0.0280|0.0285|0.0017|0.0127|0.0105|0.0017|0.0000|0.0336|0.0201|0.0101|0.0084|0.0081|0.0223|0.0277|0.0113|0.0084|0.0106|0.0000|0.0253|0.0019|0.0096|0.0000|0.0216|0.0000|0.0000|0.0211|0.0015|0.0052
2011-02-12|0.0000|0.2905|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0167|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0367|0.0000|0.0184|0.1302|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1386|0.0000|0.0367|0.0501|0.0184|0.0000|0.0000|0.0000|0.0000|0.0217|0.0000|0.0167|0.0000|0.0184|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0184|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0217|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0184|0.0000|0.0000|0.0785|0.0167|0.0000|0.0000|0.0184|0.0351|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000
2011-02-13|0.0000|0.0000|0.0000|0.0000|0.0000|0.0719|0.0103|0.0079|0.0000|0.0079|0.0000|0.0000|0.0000|0.0000|0.0000|0.0158|0.0213|0.0000|0.0079|0.0079|0.0332|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0071|0.0632|0.0079|0.0000|0.0000|0.0000|0.0000|0.0000|0.0063|0.0103|0.0000|0.0000|0.0000|0.0158|0.0103|0.0087|0.0000|0.0000|0.0000|0.0648|0.0079|0.0000|0.2040|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0316|0.0000|0.0000|0.0000|0.0000|0.0000|0.0198|0.0000|0.0000|0.0000|0.0000|0.0134|0.0079|0.0198|0.0000|0.0134|0.0000|0.0000|0.0498|0.0198|0.0206|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0103|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.2032
2011-02-14|0.0000|0.0121|0.0054|0.0187|0.0000|0.0019|0.0129|0.0000|0.0116|0.0000|0.0121|0.0276|0.0064|0.0104|0.0079|0.0218|0.0039|0.0058|0.0042|0.0175|0.0019|0.0337|0.0073|0.0071|0.0258|0.0040|0.0513|0.0000|0.0035|0.0025|0.0046|0.0071|0.0110|0.0091|0.0021|0.0174|0.0054|0.0135|0.0019|0.0108|0.0067|0.0208|0.0116|0.0166|0.0104|0.0025|0.0050|0.0104|0.0021|0.0040|0.0064|0.0046|0.0316|0.0254|0.0000|0.0083|0.0040|0.0025|0.0044|0.0150|0.0000|0.0071|0.0102|0.0185|0.0110|0.0260|0.0000|0.0123|0.0218|0.0039|0.0000|0.0040|0.0137|0.0490|0.0075|0.0000|0.0000|0.0081|0.0000|0.0127|0.0039|0.0000|0.0083|0.0046|0.0231|0.0364|0.0251|0.0081|0.0019|0.0035|0.0108|0.0175|0.0089|0.0044|0.0000|0.0025|0.0019|0.0077|0.0042|0.0281
2011-02-15|0.0037|0.0494|0.0193|0.0062|0.0054|0.0127|0.0066|0.0048|0.0179|0.0073|0.0027|0.0187|0.0000|0.0046|0.0021|0.0127|0.0042|0.0023|0.0112|0.0042|0.0048|0.0073|0.0000|0.0021|0.0069|0.0397|0.0149|0.0027|0.0021|0.0023|0.0039|0.0023|0.0042|0.0023|0.0054|0.0023|0.0100|0.0087|0.0019|0.0060|0.0083|0.0166|0.0021|0.0158|0.0023|0.0303|0.0023|0.0042|0.0000|0.0176|0.0046|0.0073|0.0382|0.0216|0.0027|0.0160|0.0052|0.0075|0.0125|0.0278|0.0135|0.0037|0.0046|0.0021|0.0000|0.0000|0.0069|0.0087|0.0056|0.0000|0.0021|0.0000|0.0027|0.0509|0.0029|0.0054|0.0000|0.0104|0.0091|0.0401|0.0284|0.0000|0.0083|0.0116|0.0160|0.0222|0.0143|0.0052|0.0336|0.0000|0.0172|0.0021|0.0058|0.0469|0.0139|0.0021|0.0000|0.0042|0.0089|0.0226
2011-02-16|0.0059|0.0228|0.0068|0.0088|0.0014|0.0059|0.0066|0.0014|0.0056|0.0013|0.0028|0.0129|0.0064|0.0280|0.0027|0.0113|0.0071|0.0024|0.0197|0.0000|0.0410|0.0158|0.0306|0.0113|0.0120|0.0306|0.0213|0.0153|0.0041|0.0068|0.0010|0.0000|0.0017|0.0031|0.0052|0.0297|0.0013|0.0028|0.0023|0.0269|0.0062|0.0219|0.0027|0.0038|0.0017|0.0098|0.0029|0.0062|0.0029|0.0018|0.0069|0.0000|0.0178|0.0132|0.0043|0.0238|0.0168|0.0088|0.0099|0.0000|0.0073|0.0000|0.0029|0.0107|0.0476|0.0152|0.0014|0.0075|0.0066|0.0032|0.0042|0.0013|0.0312|0.0622|0.0000|0.0028|0.0043|0.0033|0.0102|0.0135|0.0155|0.0064|0.0155|0.0028|0.0149|0.0190|0.0197|0.0106|0.0080|0.0000|0.0273|0.0013|0.0031|0.0118|0.0045|0.0048|0.0032|0.0068|0.0042|0.0014
2011-02-17|0.0017|0.0102|0.0048|0.0048|0.0082|0.0092|0.0069|0.0000|0.0034|0.0023|0.0031|0.0206|0.0043|0.0368|0.0038|0.0275|0.0074|0.0032|0.0027|0.0100|0.0375|0.0047|0.0312|0.0298|0.0149|0.0223|0.0246|0.0057|0.0065|0.0000|0.0150|0.0013|0.0014|0.0054|0.0023|0.0044|0.0102|0.0083|0.0039|0.0207|0.0012|0.0226|0.0113|0.0115|0.0017|0.0030|0.0014|0.0030|0.0054|0.0064|0.0144|0.0030|0.0170|0.0000|0.0014|0.0078|0.0054|0.0043|0.0108|0.0013|0.0087|0.0013|0.0060|0.0017|0.0293|0.0183|0.0040|0.0000|0.0049|0.0029|0.0013|0.0038|0.0314|0.0366|0.0014|0.0012|0.0047|0.0056|0.0032|0.0140|0.0223|0.0040|0.0078|0.0025|0.0105|0.0354|0.0182|0.0574|0.0230|0.0000|0.0171|0.0000|0.0056|0.0117|0.0152|0.0013|0.0156|0.0000|0.0061|0.0123
2011-02-18|0.0039|0.0118|0.0039|0.0068|0.0093|0.0016|0.0019|0.0086|0.0130|0.0000|0.0000|0.0140|0.0139|0.0225|0.0000|0.0240|0.0037|0.0067|0.0218|0.0214|0.0307|0.0047|0.0154|0.0019|0.0214|0.0454|0.0433|0.0042|0.0000|0.0112|0.0018|0.0000|0.0000|0.0000|0.0000|0.0093|0.0054|0.0519|0.0065|0.0016|0.0111|0.0112|0.0118|0.0000|0.0016|0.0075|0.0019|0.0044|0.0023|0.0035|0.0035|0.0016|0.0156|0.0307|0.0140|0.0023|0.0128|0.0042|0.0039|0.0016|0.0042|0.0000|0.0000|0.0023|0.0151|0.0000|0.0000|0.0105|0.0088|0.0000|0.0018|0.0070|0.0000|0.0537|0.0054|0.0044|0.0000|0.0077|0.0000|0.0304|0.0349|0.0042|0.0019|0.0242|0.0118|0.0074|0.0418|0.0177|0.0023|0.0018|0.0023|0.0125|0.0170|0.0367|0.0116|0.0023|0.0104|0.0000|0.0104|0.0088
2011-02-19|0.0000|0.0000|0.0000|0.0000|0.0279|0.0000|0.0000|0.0429|0.0000|0.0000|0.0000|0.0279|0.0000|0.0000|0.0000|0.0000|0.0236|0.0000|0.0000|0.0536|0.0193|0.0000|0.0000|0.0279|0.0000|0.0000|0.0000|0.0000|0.0000|0.1652|0.0536|0.0000|0.0000|0.0000|0.0000|0.0193|0.0000|0.0215|0.0279|0.0193|0.0000|0.0000|0.0000|0.0000|0.0236|0.0000|0.0000|0.0000|0.0000|0.0000|0.2725|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0279|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0279|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0215|0.0000|0.0000|0.0000|0.0000|0.0000|0.0193|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0236|0.0536|0.0000
2011-02-20|0.0058|0.1497|0.0000|0.0058|0.0000|0.0443|0.0190|0.0000|0.0000|0.0000|0.0075|0.0000|0.0000|0.0058|0.0000|0.0000|0.0000|0.0000|0.0000|0.0115|0.0115|0.0052|0.0000|0.0000|0.0000|0.0081|0.0075|0.0000|0.0150|0.0409|0.0167|0.0058|0.0058|0.0138|0.0000|0.0000|0.0000|0.0121|0.0138|0.0000|0.0052|0.0000|0.0063|0.0000|0.0000|0.0000|0.0000|0.0979|0.0000|0.0000|0.1894|0.0000|0.0225|0.0075|0.0000|0.0104|0.0000|0.0000|0.0063|0.0512|0.0207|0.0000|0.0000|0.0000|0.0000|0.0058|0.0000|0.0000|0.0000|0.0000|0.0363|0.0063|0.0000|0.0000|0.0115|0.0000|0.0075|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0282|0.0127|0.0000|0.0115|0.0000|0.0000|0.0132|0.0000|0.0000|0.0000|0.0075|0.0368
2011-02-21|0.0000|0.0069|0.0023|0.0023|0.0000|0.0418|0.0028|0.0067|0.0105|0.0097|0.0072|0.0000|0.0023|0.0000|0.0036|0.0079|0.0343|0.0000|0.0085|0.0192|0.0248|0.0000|0.0000|0.0128|0.0177|0.0000|0.0272|0.0044|0.0000|0.0044|0.0000|0.0074|0.0000|0.0000|0.0061|0.0077|0.0000|0.0000|0.0036|0.0000|0.0356|0.0000|0.0190|0.0085|0.0033|0.0225|0.0023|0.0225|0.0000|0.0141|0.0184|0.0000|0.0397|0.0000|0.0074|0.0172|0.0020|0.0028|0.0049|0.0028|0.0205|0.0102|0.0000|0.0000|0.0044|0.0033|0.0036|0.0036|0.0033|0.0036|0.0195|0.0000|0.0054|0.1217|0.0033|0.0028|0.0056|0.0026|0.0000|0.0418|0.0254|0.0074|0.0085|0.0000|0.0261|0.0292|0.0000|0.0090|0.0164|0.0072|0.0028|0.0336|0.0033|0.0064|0.0095|0.0023|0.0033|0.0000|0.0120|0.0374
2011-02-22|0.0000|0.0114|0.0013|0.0090|0.0031|0.0215|0.0072|0.0034|0.0057|0.0034|0.0080|0.0386|0.0015|0.0220|0.0055|0.0049|0.0277|0.0039|0.0179|0.0179|0.0000|0.0021|0.0072|0.0051|0.0104|0.0385|0.0272|0.0080|0.0109|0.0031|0.0062|0.0077|0.0041|0.0000|0.0000|0.0276|0.0051|0.0057|0.0015|0.0042|0.0070|0.0207|0.0039|0.0000|0.0034|0.0145|0.0072|0.0015|0.0052|0.0000|0.0029|0.0099|0.0155|0.0111|0.0000|0.0028|0.0049|0.0015|0.0036|0.0033|0.0145|0.0016|0.0101|0.0126|0.0894|0.0018|0.0036|0.0034|0.0088|0.0000|0.0219|0.0057|0.0021|0.0479|0.0057|0.0103|0.0000|0.0023|0.0077|0.0039|0.0145|0.0021|0.0181|0.0000|0.0166|0.0238|0.0308|0.0232|0.0000|0.0070|0.0140|0.0021|0.0062|0.0250|0.0194|0.0018|0.0018|0.0111|0.0054|0.0163
2011-02-23|0.0014|0.0322|0.0028|0.0125|0.0017|0.0027|0.0000|0.0049|0.0044|0.0028|0.0033|0.0167|0.0014|0.0130|0.0000|0.0092|0.0101|0.0010|0.0184|0.0036|0.0212|0.0109|0.0356|0.0236|0.0125|0.0074|0.0157|0.0014|0.0017|0.0118|0.0063|0.0042|0.0039|0.0000|0.0060|0.0231|0.0212|0.0022|0.0027|0.0080|0.0050|0.0263|0.0146|0.0205|0.0056|0.0000|0.0030|0.0109|0.0042|0.0083|0.0223|0.0080|0.0167|0.0127|0.0010|0.0107|0.0035|0.0056|0.0044|0.0140|0.0132|0.0037|0.0021|0.0000|0.0417|0.0064|0.0031|0.0054|0.0074|0.0000|0.0000|0.0131|0.0000|0.0693|0.0064|0.0104|0.0000|0.0056|0.0086|0.0017|0.0560|0.0012|0.0182|0.0028|0.0181|0.0085|0.0042|0.0236|0.0127|0.0127|0.0381|0.0000|0.0037|0.0168|0.0051|0.0017|0.0017|0.0137|0.0041|0.0000
2011-02-24|0.0051|0.0071|0.0095|0.0090|0.0087|0.0359|0.0011|0.0066|0.0125|0.0011|0.0065|0.0097|0.0036|0.0234|0.0068|0.0204|0.0044|0.0039|0.0076|0.0030|0.0087|0.0012|0.0137|0.0240|0.0110|0.0528|0.0216|0.0056|0.0024|0.0047|0.0011|0.0015|0.0071|0.0040|0.0067|0.0065|0.0062|0.0022|0.0092|0.0207|0.0067|0.0338|0.0038|0.0044|0.0080|0.0119|0.0054|0.0155|0.0084|0.0101|0.0045|0.0095|0.0158|0.0083|0.0014|0.0022|0.0078|0.0000|0.0072|0.0022|0.0161|0.0038|0.0032|0.0078|0.0169|0.0120|0.0061|0.0000|0.0058|0.0067|0.0023|0.0070|0.0104|0.0585|0.0047|0.0036|0.0000|0.0000|0.0191|0.0133|0.0226|0.0138|0.0075|0.0014|0.0254|0.0123|0.0066|0.0174|0.0051|0.0109|0.0370|0.0158|0.0029|0.0295|0.0026|0.0026|0.0014|0.0122|0.0071|0.0049
2011-02-25|0.0021|0.0171|0.0069|0.0045|0.0103|0.0055|0.0077|0.0050|0.0017|0.0153|0.0041|0.0210|0.0025|0.0213|0.0091|0.0029|0.0038|0.0022|0.0077|0.0073|0.0061|0.0014|0.0241|0.0107|0.0089|0.0025|0.0346|0.0042|0.0000|0.0030|0.0030|0.0144|0.0000|0.0000|0.0105|0.0220|0.0151|0.0134|0.0069|0.0035|0.0040|0.0387|0.0077|0.0112|0.0016|0.0088|0.0141|0.0135|0.0024|0.0367|0.0108|0.0000|0.0108|0.0128|0.0025|0.0160|0.0022|0.0084|0.0063|0.0000|0.0016|0.0072|0.0063|0.0030|0.0546|0.0040|0.0040|0.0068|0.0051|0.0012|0.0029|0.0087|0.0000|0.0723|0.0027|0.0212|0.0000|0.0071|0.0050|0.0134|0.0145|0.0050|0.0261|0.0012|0.0174|0.0082|0.0082|0.0333|0.0079|0.0218|0.0099|0.0093|0.0000|0.0100|0.0097|0.0030|0.0000|0.0091|0.0140|0.0136
2011-02-26|0.0000|0.0441|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0229|0.0194|0.0000|0.0000|0.0388|0.0000|0.0247|0.0000|0.0194|0.0529|0.0000|0.0000|0.0000|0.0000|0.0247|0.0000|0.0000|0.0000|0.0670|0.0000|0.0000|0.0000|0.0000|0.0176|0.0000|0.0194|0.0441|0.0000|0.0000|0.0000|0.0000|0.0000|0.0229|0.0000|0.0000|0.0229|0.1323|0.0000|0.0000|0.1675|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0247|0.0000|0.0229|0.0000|0.0000|0.0000|0.0000|0.0476|0.0000|0.0000|0.0000|0.0758|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0441|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0441|0.0000|0.0000
2011-02-27|0.0000|0.0329|0.0000|0.0000|0.0000|0.0110|0.0000|0.0000|0.0000|0.0000|0.0110|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1158|0.0000|0.0000|0.0000|0.0110|0.0000|0.0000|0.0000|0.0000|0.0529|0.1188|0.0000|0.0000|0.0140|0.0000|0.0000|0.0000|0.0000|0.0000|0.0110|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1068|0.0220|0.0599|0.2475|0.0170|0.0000|0.0000|0.0000|0.0000|0.0000|0.0110|0.0000|0.0000|0.0499|0.0170|0.0000|0.0000|0.0000|0.0130|0.0000|0.0000|0.0000|0.0000|0.0000|0.0140|0.0309|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0110|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0220
2011-02-28|0.0021|0.0047|0.0000|0.0000|0.0025|0.0000|0.0025|0.0144|0.0416|0.0000|0.0000|0.0066|0.0361|0.0140|0.0000|0.0076|0.0072|0.0000|0.0132|0.0234|0.0017|0.0079|0.0017|0.0040|0.0333|0.0000|0.0453|0.0059|0.0072|0.0234|0.0081|0.0000|0.0038|0.0047|0.0045|0.0166|0.0021|0.0047|0.0072|0.0000|0.0032|0.0227|0.0000|0.0098|0.0038|0.0176|0.0042|0.0025|0.0110|0.0000|0.0138|0.0000|0.0183|0.0181|0.0172|0.0068|0.0043|0.0019|0.0074|0.0021|0.0042|0.0104|0.0000|0.0021|0.0045|0.0051|0.0127|0.0043|0.0053|0.0000|0.0000|0.0000|0.0000|0.0988|0.0062|0.0000|0.0015|0.0000|0.0042|0.0376|0.0567|0.0187|0.0140|0.0072|0.0321|0.0043|0.0312|0.0127|0.0102|0.0000|0.0219|0.0000|0.0113|0.0070|0.0270|0.0025|0.0000|0.0051|0.0057|0.0132
2011-03-01|0.0034|0.0238|0.0060|0.0142|0.0000|0.0000|0.0334|0.0085|0.0299|0.0019|0.0000|0.0152|0.0145|0.0124|0.0117|0.0131|0.0069|0.0031|0.0013|0.0000|0.0000|0.0015|0.0016|0.0149|0.0107|0.0259|0.0257|0.0032|0.0000|0.0000|0.0048|0.0016|0.0016|0.0091|0.0013|0.0174|0.0108|0.0013|0.0000|0.0137|0.0104|0.0256|0.0000|0.0105|0.0000|0.0257|0.0039|0.0000|0.0015|0.0031|0.0073|0.0063|0.0112|0.0283|0.0041|0.0185|0.0015|0.0054|0.0204|0.0019|0.0048|0.0041|0.0093|0.0064|0.0048|0.0093|0.0130|0.0055|0.0089|0.0000|0.0016|0.0000|0.0099|0.1098|0.0039|0.0054|0.0072|0.0020|0.0112|0.0326|0.0248|0.0115|0.0174|0.0112|0.0308|0.0086|0.0340|0.0235|0.0013|0.0000|0.0111|0.0015|0.0067|0.0066|0.0158|0.0045|0.0055|0.0032|0.0000|0.0019
2011-03-02|0.0034|0.0016|0.0042|0.0018|0.0021|0.0000|0.0040|0.0174|0.0333|0.0018|0.0018|0.0029|0.0056|0.0228|0.0040|0.0148|0.0014|0.0000|0.0032|0.0127|0.0080|0.0018|0.0114|0.0048|0.0363|0.0016|0.0214|0.0023|0.0048|0.0056|0.0032|0.0000|0.0029|0.0076|0.0069|0.0138|0.0071|0.0153|0.0079|0.0093|0.0088|0.0256|0.0063|0.0088|0.0068|0.0023|0.0000|0.0021|0.0031|0.0069|0.0289|0.0204|0.0249|0.0140|0.0056|0.0093|0.0124|0.0014|0.0039|0.0031|0.0021|0.0035|0.0018|0.0000|0.0000|0.0362|0.0219|0.0035|0.0051|0.0023|0.0018|0.0117|0.0141|0.0728|0.0018|0.0051|0.0000|0.0000|0.0164|0.0122|0.0198|0.0074|0.0214|0.0066|0.0203|0.0185|0.0506|0.0539|0.0064|0.0059|0.0013|0.0021|0.0000|0.0291|0.0035|0.0053|0.0178|0.0000|0.0069|0.0055
2011-03-03|0.0047|0.0157|0.0014|0.0034|0.0047|0.0128|0.0016|0.0000|0.0188|0.0030|0.0000|0.0034|0.0075|0.0104|0.0047|0.0088|0.0064|0.0093|0.0251|0.0013|0.0326|0.0117|0.0467|0.0071|0.0147|0.0259|0.0125|0.0019|0.0028|0.0080|0.0011|0.0046|0.0000|0.0061|0.0080|0.0078|0.0117|0.0392|0.0000|0.0118|0.0117|0.0114|0.0249|0.0150|0.0299|0.0094|0.0044|0.0114|0.0107|0.0158|0.0253|0.0000|0.0046|0.0088|0.0031|0.0251|0.0108|0.0011|0.0080|0.0033|0.0031|0.0000|0.0000|0.0000|0.0222|0.0268|0.0063|0.0048|0.0000|0.0105|0.0000|0.0014|0.0081|0.0367|0.0067|0.0000|0.0043|0.0038|0.0019|0.0050|0.0269|0.0184|0.0098|0.0104|0.0128|0.0177|0.0312|0.0291|0.0050|0.0031|0.0019|0.0016|0.0041|0.0141|0.0033|0.0000|0.0209|0.0054|0.0078|0.0030
2011-03-04|0.0099|0.0041|0.0019|0.0073|0.0165|0.0026|0.0019|0.0031|0.0217|0.0111|0.0042|0.0077|0.0012|0.0176|0.0000|0.0198|0.0074|0.0016|0.0096|0.0000|0.0191|0.0092|0.0271|0.0020|0.0173|0.0245|0.0179|0.0050|0.0016|0.0000|0.0031|0.0077|0.0020|0.0033|0.0016|0.0044|0.0016|0.0000|0.0068|0.0114|0.0064|0.0382|0.0000|0.0127|0.0071|0.0020|0.0026|0.0052|0.0061|0.0173|0.0013|0.0335|0.0064|0.0157|0.0020|0.0033|0.0201|0.0042|0.0000|0.0063|0.0013|0.0000|0.0135|0.0019|0.0020|0.0929|0.0020|0.0029|0.0118|0.0013|0.0019|0.0000|0.0086|0.0537|0.0063|0.0099|0.0000|0.0000|0.0019|0.0191|0.0041|0.0015|0.0269|0.0092|0.0358|0.0220|0.0345|0.0511|0.0269|0.0025|0.0000|0.0189|0.0013|0.0041|0.0020|0.0035|0.0000|0.0124|0.0032|0.0036
2011-03-05|0.0140|0.0102|0.0000|0.0000|0.0307|0.0358|0.0000|0.0243|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0166|0.0268|0.0000|0.0000|0.0000|0.0140|0.0000|0.0140|0.0000|0.0000|0.0000|0.0140|0.0000|0.0000|0.0140|0.0128|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.1098|0.0000|0.0000|0.0996|0.0409|0.0000|0.1584|0.0000|0.0000|0.0000|0.0319|0.0000|0.0128|0.0536|0.0000|0.0217|0.0000|0.0000|0.0000|0.0000|0.0000|0.0281|0.0000|0.0000|0.0128|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0485|0.0255|0.0128|0.0000|0.0140|0.0166|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0217|0.0000|0.0000|0.0000|0.0383|0.0000|0.0000|0.0255|0.0000|0.0000|0.0000
2011-03-06|0.0080|0.1617|0.0000|0.0000|0.0000|0.0104|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0080|0.0000|0.0000|0.0160|0.0000|0.0000|0.0448|0.0088|0.0080|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0224|0.1241|0.0136|0.0000|0.0000|0.0000|0.0176|0.0000|0.0000|0.0000|0.0104|0.0000|0.0000|0.0000|0.0208|0.0088|0.0112|0.0000|0.0000|0.0753|0.0000|0.0456|0.2170|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0088|0.0000|0.0088|0.0000|0.0000|0.0200|0.0000|0.0000|0.0000|0.0088|0.0000|0.0088|0.0176|0.0000|0.0280|0.0000|0.0000|0.0000|0.0064|0.0000|0.0000|0.0000|0.0000|0.0088|0.0080|0.0000|0.0000|0.0080|0.0000|0.0160|0.0000|0.0104|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0088
2011-03-07|0.0124|0.0107|0.0122|0.0179|0.0025|0.0273|0.0000|0.0000|0.0042|0.0000|0.0000|0.0122|0.0027|0.0191|0.0057|0.0114|0.0000|0.0149|0.0032|0.0375|0.0074|0.0325|0.0027|0.0315|0.0000|0.0000|0.0042|0.0000|0.0027|0.0025|0.0000|0.0000|0.0027|0.0035|0.0124|0.0280|0.0035|0.0032|0.0035|0.0000|0.0097|0.0139|0.0055|0.0027|0.0027|0.0156|0.0000|0.0025|0.0060|0.0156|0.0000|0.0186|0.0032|0.0000|0.0025|0.0000|0.0060|0.0032|0.0203|0.0159|0.0104|0.0032|0.0032|0.0087|0.0055|0.0000|0.0211|0.0079|0.0141|0.0114|0.0025|0.0025|0.0035|0.0714|0.0000|0.0000|0.0000|0.0060|0.0166|0.0000|0.0062|0.0213|0.0466|0.0399|0.0789|0.0191|0.0397|0.0164|0.0027|0.0189|0.0000|0.0035|0.0000|0.0042|0.0000|0.0062|0.0050|0.0035|0.0025|0.0194
2011-03-08|0.0024|0.0346|0.0000|0.0000|0.0000|0.0059|0.0059|0.0122|0.0029|0.0000|0.0000|0.0000|0.0024|0.0056|0.0266|0.0053|0.0112|0.0053|0.0093|0.0045|0.0061|0.0311|0.0000|0.0444|0.0035|0.0130|0.0165|0.0000|0.0144|0.0080|0.0027|0.0162|0.0027|0.0000|0.0000|0.0537|0.0000|0.0210|0.0027|0.0061|0.0274|0.0088|0.0202|0.0000|0.0000|0.0064|0.0035|0.0059|0.0088|0.0106|0.0029|0.0000|0.0000|0.0024|0.0029|0.0029|0.0053|0.0021|0.0059|0.0093|0.0029|0.0106|0.0098|0.0146|0.0048|0.0037|0.0715|0.0027|0.0000|0.0090|0.0080|0.0037|0.0000|0.1287|0.0024|0.0130|0.0000|0.0000|0.0106|0.0000|0.0109|0.0101|0.0487|0.0000|0.0263|0.0088|0.0444|0.0000|0.0029|0.0000|0.0000|0.0093|0.0000|0.0096|0.0000|0.0221|0.0093|0.0000|0.0000|0.0000
